,id_mapa,anio,mes,dia,fecha,franja,tipo,subtipo,uso_armas,barrio,comuna,latitud,longitud,victimas
66209,RH-2020-3159281,2020,Marzo,Martes,10/03/2020,21,Robo (con violencia),,,Villa Lugano,8.0,-34.674789,-58.466394,
66210,RH-2020-3159296,2020,Marzo,Jueves,12/03/2020,10,Robo (con violencia),,,Liniers,9.0,-34.642711,-58.528835,
66211,RH-2020-3159309,2020,Marzo,Martes,10/03/2020,3,Robo (con violencia),,Arma de fuego,San Nicolás,1.0,-34.607462,-58.383401,
66212,RH-2020-3159320,2020,Marzo,Jueves,12/03/2020,9,Robo (con violencia),Con uso de moto,,Agronomía,15.0,-34.590667,-58.498016,
66213,RH-2020-3159341,2020,Marzo,Mi�rcoles,11/03/2020,17,Robo (con violencia),,,Almagro,5.0,-34.602477,-58.414302,
66214,RH-2020-3159374,2020,Marzo,Mi�rcoles,11/03/2020,17,Hurto (sin violencia),,,Retiro,1.0,-34.588207,-58.371633,
66215,RH-2020-3159384,2020,Marzo,Jueves,12/03/2020,9,Hurto (sin violencia),,,Barracas,4.0,-34.642716,-58.389581,
66216,RH-2020-3159395,2020,Marzo,Mi�rcoles,11/03/2020,12,Robo (con violencia),,,Nuñez,13.0,-34.545026,-58.465716,
66217,RH-2020-3159401,2020,Marzo,Mi�rcoles,11/03/2020,18,Hurto (sin violencia),,,Villa Lugano,8.0,-34.666788,-58.476641,
66218,RH-2020-3159403,2020,Marzo,Jueves,12/03/2020,10,Hurto (sin violencia),,,Retiro,1.0,-34.598092,-58.38374,
66219,RH-2020-3159510,2020,Marzo,Martes,10/03/2020,9,Robo (con violencia),,,Palermo,14.0,-34.595589,-58.416641,
66220,RH-2020-3159542,2020,Marzo,Lunes,09/03/2020,16,Robo (con violencia),,,Parque Avellaneda,9.0,-34.640071,-58.483747,
66221,RH-2020-3159563,2020,Marzo,Jueves,12/03/2020,9,Robo (con violencia),,,Retiro,1.0,-34.58847,-58.371989,
66222,RH-2020-3159565,2020,Marzo,Mi�rcoles,11/03/2020,19,Robo (con violencia),Con uso de moto,,Monserrat,1.0,-34.608018,-58.374685,
66223,RH-2020-3159582,2020,Marzo,Martes,03/03/2020,11,Hurto (sin violencia),,,San Nicolás,1.0,-34.599531,-58.37542,
66224,RH-2020-3159644,2020,Marzo,Jueves,12/03/2020,4,Robo (con violencia),,Arma de fuego,Retiro,1.0,-34.582191,-58.380853,
66225,RH-2020-3159653,2020,Marzo,Sábado,07/03/2020,23,Hurto (sin violencia),,,San Nicolás,1.0,-34.608867,-58.387556,
66226,RH-2020-3159662,2020,Marzo,Jueves,12/03/2020,11,Hurto (sin violencia),,,Constitución,1.0,-34.627765,-58.382764,
66227,RH-2020-3159781,2020,Marzo,Mi�rcoles,11/03/2020,19,Robo (con violencia),,,San Nicolás,1.0,-34.601762,-58.388299,
66228,RH-2020-3159801,2020,Marzo,Jueves,05/03/2020,12,Robo (con violencia),,,Retiro,1.0,-34.583319,-58.382439,
66229,RH-2020-3159951,2020,Marzo,Martes,10/03/2020,11,Hurto (sin violencia),,,Balvanera,3.0,-34.605418,-58.406493,
66230,RH-2020-3159961,2020,Marzo,Jueves,12/03/2020,8,Hurto (sin violencia),,,Belgrano,13.0,-34.556865,-58.447706,
66231,RH-2020-3160005,2020,Marzo,Jueves,12/03/2020,10,Hurto (sin violencia),,,Recoleta,2.0,-34.591855,-58.391849,
66232,RH-2020-3160024,2020,Marzo,Jueves,12/03/2020,11,Robo (con violencia),Con uso de moto,,Retiro,1.0,-34.594681,-58.377009,
66233,RH-2020-3160025,2020,Marzo,Jueves,12/03/2020,13,Robo (con violencia),,,Flores,7.0,-34.646167,-58.443993,
66234,RH-2020-3160050,2020,Marzo,Martes,10/03/2020,21,Robo (con violencia),,,Nueva Pompeya,4.0,-34.651969,-58.407188,
66235,RH-2020-3160168,2020,Marzo,Jueves,12/03/2020,13,Hurto (sin violencia),,,Almagro,5.0,-34.618849,-58.420205,
66236,RH-2020-3160180,2020,Marzo,Lunes,09/03/2020,15,Robo (con violencia),,,Villa Urquiza,12.0,-34.573159,-58.487987,
66237,RH-2020-3160218,2020,Marzo,Jueves,12/03/2020,15,Hurto (sin violencia),,,Retiro,1.0,-34.593176,-58.373388,
66238,RH-2020-3160231,2020,Marzo,Mi�rcoles,11/03/2020,16,Hurto (sin violencia),,,Balvanera,3.0,-34.605071,-58.4056,
66239,RH-2020-3160282,2020,Marzo,Lunes,09/03/2020,7,Robo (con violencia),,,Nuñez,13.0,-34.550177,-58.461699,
66240,RH-2020-3160291,2020,Marzo,Mi�rcoles,11/03/2020,15,Robo (con violencia),,,Retiro,1.0,-34.593362,-58.382936,
66241,RH-2020-3160317,2020,Marzo,Martes,10/03/2020,12,Robo (con violencia),,,Balvanera,3.0,-34.610901,-58.401634,
66242,RH-2020-3160331,2020,Marzo,Martes,10/03/2020,16,Hurto (sin violencia),,,Parque Chacabuco,7.0,-34.631858,-58.450964,
66243,RH-2020-3160389,2020,Marzo,Martes,03/03/2020,19,Robo (con violencia),,,San Cristóbal,3.0,-34.621597,-58.394429,
66244,RH-2020-3160408,2020,Marzo,Jueves,12/03/2020,12,Hurto (sin violencia),,,Villa Pueyrredón,12.0,-34.586114,-58.508322,
66245,RH-2020-3160430,2020,Marzo,Jueves,12/03/2020,14,Robo (con violencia),,,Balvanera,3.0,-34.614132,-58.394884,
66246,RH-2020-3160467,2020,Marzo,Jueves,12/03/2020,15,Hurto (sin violencia),,,Villa Urquiza,12.0,-34.570533,-58.475478,
66247,RH-2020-3160478,2020,Marzo,Jueves,12/03/2020,15,Hurto (sin violencia),,,Balvanera,3.0,-34.610288,-58.407467,
66248,RH-2020-3160480,2020,Marzo,Mi�rcoles,11/03/2020,23,Hurto (sin violencia),,,Villa Urquiza,12.0,-34.562826,-58.48707,
66249,RH-2020-3160557,2020,Marzo,Mi�rcoles,11/03/2020,17,Robo (con violencia),,,Parque Chacabuco,7.0,-34.634187,-58.448197,
66250,RH-2020-3160563,2020,Marzo,Jueves,12/03/2020,15,Robo (con violencia),,Arma cortante,Belgrano,13.0,-34.56018,-58.451056,
66251,RH-2020-3160580,2020,Marzo,Jueves,12/03/2020,6,Hurto (sin violencia),,,Monserrat,1.0,-34.61091,-58.384793,
66252,RH-2020-3160624,2020,Marzo,Lunes,02/03/2020,13,Robo (con violencia),,,Flores,7.0,-34.627963,-58.464195,
66253,RH-2020-3160626,2020,Marzo,Jueves,12/03/2020,11,Hurto (sin violencia),,,Recoleta,2.0,-34.587954,-58.398269,
66254,RH-2020-3160651,2020,Marzo,Lunes,09/03/2020,8,Hurto (sin violencia),,,Balvanera,3.0,-34.606625,-58.399255,
66255,RH-2020-3160661,2020,Marzo,Mi�rcoles,11/03/2020,20,Hurto (sin violencia),,,Saavedra,12.0,-34.557407,-58.494681,
66256,RH-2020-3160666,2020,Marzo,Jueves,12/03/2020,15,Hurto (sin violencia),,,Parque Chacabuco,7.0,-34.636482,-58.441582,
66257,RH-2020-3160681,2020,Marzo,Mi�rcoles,11/03/2020,23,Robo (con violencia),,,Balvanera,3.0,-34.603241,-58.393876,
66258,RH-2020-3160707,2020,Febrero,Lunes,17/02/2020,20,Hurto (sin violencia),,,Villa Urquiza,12.0,-34.560094,-58.485159,
66259,RH-2020-3160719,2020,Marzo,Lunes,09/03/2020,20,Hurto (sin violencia),,,Balvanera,3.0,-34.608082,-58.392134,
66260,RH-2020-3160731,2020,Marzo,Mi�rcoles,11/03/2020,8,Robo (con violencia),,,Villa Urquiza,12.0,-34.56764,-58.484645,
66261,RH-2020-3160779,2020,Marzo,Jueves,12/03/2020,12,Hurto (sin violencia),,,Barracas,4.0,-34.63181,-58.382513,
66262,RH-2020-3160820,2020,Marzo,Jueves,12/03/2020,5,Robo (con violencia),,Arma cortante,Retiro,1.0,-34.588347,-58.37128,
66263,RH-2020-3160825,2020,Marzo,Martes,10/03/2020,22,Hurto (sin violencia),,,Recoleta,2.0,-34.594526,-58.410732,
66264,RH-2020-3160848,2020,Marzo,Jueves,12/03/2020,17,Robo (con violencia),,,Monserrat,1.0,-34.613892,-58.391595,
66265,RH-2020-3160862,2020,Marzo,Sábado,07/03/2020,4,Hurto (sin violencia),,,Balvanera,3.0,-34.613984,-58.408486,
66266,RH-2020-3160883,2020,Marzo,Jueves,12/03/2020,5,Hurto (sin violencia),,,Flores,7.0,-34.649744,-58.438231,
66267,RH-2020-3160919,2020,Marzo,Jueves,12/03/2020,9,Hurto (sin violencia),,,San Nicolás,1.0,-34.6031,-58.370219,
66268,RH-2020-3160981,2020,Marzo,Jueves,12/03/2020,15,Robo (con violencia),Con uso de moto,Arma cortante,Flores,7.0,-34.637747,-58.466277,
66269,RH-2020-3161002,2020,Marzo,Mi�rcoles,11/03/2020,22,Robo (con violencia),,,Constitución,1.0,-34.619923,-58.387434,
66270,RH-2020-3161017,2020,Marzo,Jueves,12/03/2020,16,Hurto (sin violencia),,,Balvanera,3.0,-34.604654,-58.398108,
66271,RH-2020-3161046,2020,Marzo,Viernes,06/03/2020,19,Robo (con violencia),,,Palermo,14.0,-34.587856,-58.414279,
66272,RH-2020-3161071,2020,Marzo,Jueves,12/03/2020,16,Robo (con violencia),,Arma de fuego,Balvanera,3.0,-34.602176,-58.398288,
66273,RH-2020-3161078,2020,Marzo,Jueves,12/03/2020,17,Hurto (sin violencia),,,Balvanera,3.0,-34.605693,-58.404632,
66274,RH-2020-3161116,2020,Marzo,Jueves,12/03/2020,17,Hurto (sin violencia),,,Recoleta,2.0,-34.598435,-58.400853,
66275,RH-2020-3161118,2020,Marzo,Jueves,12/03/2020,18,Robo (con violencia),,,Balvanera,3.0,-34.608858,-58.404716,
66276,RH-2020-3161173,2020,Marzo,Jueves,12/03/2020,17,Robo (con violencia),,,Balvanera,3.0,-34.60612,-58.413629,
66277,RH-2020-3161213,2020,Marzo,Mi�rcoles,11/03/2020,21,Robo (con violencia),,Arma cortante,Palermo,14.0,-34.569386,-58.422663,
66278,RH-2020-3161217,2020,Marzo,Mi�rcoles,11/03/2020,17,Hurto (sin violencia),,,Caballito,6.0,-34.625683,-58.431729,
66279,RH-2020-3161258,2020,Marzo,Mi�rcoles,11/03/2020,21,Hurto (sin violencia),,,Palermo,14.0,-34.580192,-58.436676,
66280,RH-2020-3161334,2020,Marzo,Jueves,12/03/2020,20,Robo (con violencia),,,Monserrat,1.0,-34.609352,-58.391676,
66281,RH-2020-3161395,2020,Marzo,Jueves,12/03/2020,12,Hurto (sin violencia),,,Palermo,14.0,-34.597631,-58.422525,
66282,RH-2020-3161399,2020,Marzo,Mi�rcoles,11/03/2020,22,Robo (con violencia),,,San Nicolás,1.0,-34.599047,-58.379633,
66283,RH-2020-3161423,2020,Marzo,Jueves,12/03/2020,15,Hurto (sin violencia),,,Parque Patricios,4.0,-34.641318,-58.39389,
66284,RH-2020-3161506,2020,Marzo,Jueves,12/03/2020,16,Hurto (sin violencia),,,Parque Patricios,4.0,-34.62986,-58.408393,
66285,RH-2020-3161659,2020,Marzo,Viernes,13/03/2020,0,Hurto (sin violencia),,,Caballito,6.0,-34.620408,-58.434012,
66286,RH-2020-3161928,2020,Marzo,Jueves,12/03/2020,18,Robo (con violencia),,,Villa Lugano,8.0,-34.673633,-58.492288,
66287,RH-2020-3161933,2020,Marzo,Viernes,13/03/2020,7,Hurto (sin violencia),,,Flores,7.0,-34.622787,-58.475619,
66288,RH-2020-3161965,2020,Febrero,Mi�rcoles,19/02/2020,1,Robo (con violencia),,,Recoleta,2.0,-34.595842,-58.395777,
66289,RH-2020-3162006,2020,Marzo,Jueves,12/03/2020,20,Robo (con violencia),Con uso de moto,,Palermo,14.0,-34.569922,-58.444756,
66290,RH-2020-3162038,2020,Marzo,Viernes,13/03/2020,8,Hurto (sin violencia),,,Caballito,6.0,-34.619016,-58.444173,
66291,RH-2020-3162080,2020,Marzo,Viernes,06/03/2020,18,Hurto (sin violencia),,,San Nicolás,1.0,-34.606814,-58.392002,
66292,RH-2020-3162105,2020,Marzo,Viernes,13/03/2020,22,Robo (con violencia),,,Nueva Pompeya,4.0,-34.647958,-58.43128,
66293,RH-2020-3162113,2020,Marzo,Jueves,12/03/2020,9,Hurto (sin violencia),,,Palermo,14.0,-34.579402,-58.415151,
66294,RH-2020-3162116,2020,Marzo,Viernes,13/03/2020,23,Hurto (sin violencia),,,Villa Crespo,15.0,-34.595928,-58.442915,
66295,RH-2020-3162151,2020,Marzo,Jueves,12/03/2020,14,Robo (con violencia),Con uso de moto,,Parque Patricios,4.0,-34.635366,-58.39594,
66296,RH-2020-3162233,2020,Marzo,Viernes,13/03/2020,9,Hurto (sin violencia),,,Almagro,5.0,-34.603296,-58.420578,
66297,RH-2020-3162253,2020,Marzo,Viernes,13/03/2020,9,Hurto (sin violencia),,,Parque Avellaneda,9.0,-34.647179,-58.467822,
66298,RH-2020-3162260,2020,Marzo,Mi�rcoles,11/03/2020,15,Robo (con violencia),,,Chacarita,15.0,-34.584315,-58.453292,
66299,RH-2020-3162276,2020,Marzo,Jueves,12/03/2020,17,Hurto (sin violencia),,,Monserrat,1.0,-34.6092,-58.38245,
66300,RH-2020-3162314,2020,Marzo,Lunes,09/03/2020,7,Hurto (sin violencia),,,Villa Gral. Mitre,11.0,-34.608642,-58.479942,
66301,RH-2020-3162330,2020,Marzo,Jueves,12/03/2020,13,Robo (con violencia),,Arma cortante,Barracas,4.0,-34.628737,-58378.0,
66302,RH-2020-3162467,2020,Marzo,Jueves,12/03/2020,19,Hurto (sin violencia),,,Villa Urquiza,12.0,-34.563809,-58.496475,
66303,RH-2020-3162471,2020,Marzo,Viernes,13/03/2020,9,Robo (con violencia),,,San Telmo,1.0,-34.622194,-58.374106,
66304,RH-2020-3162495,2020,Marzo,Viernes,13/03/2020,9,Robo (con violencia),,Arma de fuego,Palermo,14.0,-34.574653,-58.443037,
66305,RH-2020-3162506,2020,Marzo,Lunes,09/03/2020,22,Robo (con violencia),Con uso de moto,,Villa Urquiza,12.0,-34.573228,-58.482379,
66306,RH-2020-3162527,2020,Marzo,Viernes,13/03/2020,10,Hurto (sin violencia),,,Recoleta,2.0,-34.594546,-58.402278,
66307,RH-2020-3162528,2020,Marzo,Lunes,09/03/2020,20,Hurto (sin violencia),,,Parque Avellaneda,9.0,-34.642445,-58.471598,
66308,RH-2020-3162531,2020,Marzo,Viernes,13/03/2020,0,Robo (con violencia),Con uso de moto,Arma de fuego,San Cristóbal,3.0,-34.62192,-58.398051,
66309,RH-2020-3162559,2020,Marzo,Lunes,09/03/2020,12,Hurto (sin violencia),,,Palermo,14.0,-34.567333,-58.44711,
66310,RH-2020-3162598,2020,Marzo,Viernes,13/03/2020,10,Robo (con violencia),,,Caballito,6.0,-34.625156,-58.449975,
66311,RH-2020-3162600,2020,Marzo,Domingo,08/03/2020,18,Robo (con violencia),,,Balvanera,3.0,-34.612186,-58.402209,
66312,RH-2020-3162639,2020,Marzo,Jueves,12/03/2020,14,Hurto (sin violencia),,,Nuñez,13.0,-34.553495,-58.464402,
66313,RH-2020-3162643,2020,Marzo,Viernes,13/03/2020,11,Hurto (sin violencia),,,Balvanera,3.0,-34.604495,-58.398543,
66314,RH-2020-3162681,2020,Marzo,Jueves,12/03/2020,19,Hurto (sin violencia),,,Villa Pueyrredón,12.0,-34.588382,-58.501774,
66315,RH-2020-3162709,2020,Marzo,Viernes,13/03/2020,12,Hurto (sin violencia),,,Villa Pueyrredón,12.0,-34.579514,-58.510266,
66316,RH-2020-3162735,2020,Marzo,Jueves,12/03/2020,19,Robo (con violencia),,,Balvanera,3.0,-34.608666,-58.403557,
66317,RH-2020-3162740,2020,Marzo,Viernes,13/03/2020,8,Robo (con violencia),Con uso de moto,Arma de fuego,San Cristóbal,3.0,-34.624244,-58.394786,
66318,RH-2020-3162762,2020,Marzo,Jueves,12/03/2020,7,Robo (con violencia),,,Balvanera,3.0,-34.603173,-58.399631,
66319,RH-2020-3162803,2020,Marzo,Jueves,12/03/2020,11,Hurto (sin violencia),,,Nuñez,13.0,-34.555288,-58.462496,
66320,RH-2020-3162815,2020,Marzo,Viernes,13/03/2020,2,Robo (con violencia),Con uso de moto,Arma de fuego,Balvanera,3.0,-34.617434,-58.409363,
66321,RH-2020-3162920,2020,Marzo,Viernes,13/03/2020,13,Robo (con violencia),,,Villa Lugano,8.0,-34.672145,-58.468337,
66322,RH-2020-3162938,2020,Marzo,Viernes,13/03/2020,12,Hurto (sin violencia),,,Balvanera,3.0,-34.600683,-58.40765,
66323,RH-2020-3162970,2020,Marzo,Viernes,13/03/2020,11,Hurto (sin violencia),,,Palermo,14.0,-34.5645,-58.441095,
66324,RH-2020-3162984,2020,Marzo,Jueves,05/03/2020,22,Robo (con violencia),,Arma de fuego,Retiro,1.0,-34.582191,-58.380853,
66325,RH-2020-3162991,2020,Marzo,Viernes,13/03/2020,12,Hurto (sin violencia),,,Parque Chacabuco,7.0,-34.632104,-58.438777,
66326,RH-2020-3162995,2020,Marzo,Viernes,13/03/2020,10,Robo (con violencia),,,Almagro,5.0,-34.60248,-58.415506,
66327,RH-2020-3163026,2020,Marzo,Mi�rcoles,11/03/2020,18,Hurto (sin violencia),,,San Nicolás,1.0,-34.604509,-58.392173,
66328,RH-2020-3163028,2020,Marzo,Viernes,13/03/2020,13,Hurto (sin violencia),,,San Nicolás,1.0,-34.603454,-58.378882,
66329,RH-2020-3163037,2020,Marzo,Viernes,13/03/2020,14,Hurto (sin violencia),,,Constitución,1.0,-34.617697,-58.379751,
66330,RH-2020-3163085,2020,Marzo,Viernes,13/03/2020,14,Hurto (sin violencia),,,Caballito,6.0,-34.627087,-58.448744,
66331,RH-2020-3163093,2020,Marzo,Viernes,13/03/2020,9,Robo (con violencia),,,Parque Chacabuco,7.0,-34.638626,-58.440192,
66332,RH-2020-3163110,2020,Marzo,Jueves,12/03/2020,7,Robo (con violencia),,,Constitución,1.0,-34.621485,-58.389672,
66333,RH-2020-3163140,2020,Marzo,Jueves,12/03/2020,22,Robo (con violencia),,,Belgrano,13.0,-34.559217,-58.46741,
66334,RH-2020-3163148,2020,Marzo,Martes,03/03/2020,16,Robo (con violencia),,,Constitución,1.0,-34.62389,-58.382014,
66335,RH-2020-3163153,2020,Marzo,Jueves,12/03/2020,18,Robo (con violencia),,,Parque Chas,15.0,-34.589085,-58.474973,
66336,RH-2020-3163165,2020,Marzo,Viernes,13/03/2020,14,Hurto (sin violencia),,,Villa Santa Rita,11.0,-34.618496,-58.486326,
66337,RH-2020-3163205,2020,Marzo,Viernes,13/03/2020,15,Hurto (sin violencia),,,Balvanera,3.0,-34.604901,-58.400875,
66338,RH-2020-3163220,2020,Marzo,Domingo,08/03/2020,20,Robo (con violencia),,,Flores,7.0,-34.650451,-58.432917,
66339,RH-2020-3163284,2020,Marzo,Mi�rcoles,11/03/2020,17,Robo (con violencia),,,Boca,4.0,-34.634428,-58.368296,
66340,RH-2020-3163361,2020,Marzo,Mi�rcoles,11/03/2020,22,Hurto (sin violencia),,,Retiro,1.0,-34.588347,-58.37128,
66341,RH-2020-3163400,2020,Febrero,Mi�rcoles,19/02/2020,8,Robo (con violencia),,,Caballito,6.0,-34.620522,-58.456315,
66342,RH-2020-3163458,2020,Marzo,Viernes,13/03/2020,16,Hurto (sin violencia),,,Balvanera,3.0,-34.604658,-58.405306,
66343,RH-2020-3163485,2020,Marzo,Martes,10/03/2020,20,Robo (con violencia),,,Monserrat,1.0,-34.60858,-58.373381,
66344,RH-2020-3163559,2020,Marzo,Viernes,13/03/2020,11,Robo (con violencia),,,Balvanera,3.0,-34.605378,-58.407926,
66345,RH-2020-3163580,2020,Marzo,Jueves,12/03/2020,22,Hurto (sin violencia),,,Constitución,1.0,-34.619636,-58.387355,
66346,RH-2020-3163609,2020,Marzo,Martes,10/03/2020,21,Hurto (sin violencia),,,Villa Urquiza,12.0,-34.57271,-58.473703,
66347,RH-2020-3163622,2020,Marzo,Sábado,07/03/2020,4,Robo (con violencia),,,Palermo,14.0,-34.587241,-58.438732,
66348,RH-2020-3163635,2020,Marzo,Viernes,13/03/2020,16,Robo (con violencia),,,Balvanera,3.0,-34.600873,-58.401045,
66349,RH-2020-3163639,2020,Marzo,Lunes,16/03/2020,6,Hurto (sin violencia),,,Palermo,14.0,-34.558246,-58.434509,
66350,RH-2020-3163645,2020,Marzo,Viernes,13/03/2020,10,Hurto (sin violencia),,,Balvanera,3.0,-34.600919,-58.403563,
66351,RH-2020-3163730,2020,Marzo,Viernes,13/03/2020,17,Robo (con violencia),Con uso de moto,,Balvanera,3.0,-34.612403,-58.406932,
66352,RH-2020-3163750,2020,Marzo,Jueves,12/03/2020,20,Robo (con violencia),Con uso de moto,,Monserrat,1.0,-34.614496,-58.385807,
66353,RH-2020-3163811,2020,Marzo,Viernes,13/03/2020,19,Hurto (sin violencia),,,Caballito,6.0,-34.617158,-58.449038,
66354,RH-2020-3163869,2020,Marzo,Viernes,13/03/2020,10,Robo (con violencia),,,Caballito,6.0,-34.620723,-58.454469,
66355,RH-2020-3163907,2020,Marzo,Viernes,13/03/2020,19,Hurto (sin violencia),,,Villa Devoto,11.0,-34.602354,-58.511385,
66356,RH-2020-3163921,2020,Marzo,Lunes,09/03/2020,19,Hurto (sin violencia),,,Monserrat,1.0,-34.610004,-58.391767,
66357,RH-2020-3163929,2020,Marzo,Mi�rcoles,11/03/2020,22,Robo (con violencia),,,San Nicolás,1.0,-34.603973,-58.3848,
66358,RH-2020-3164027,2020,Marzo,Jueves,12/03/2020,19,Robo (con violencia),Con uso de moto,,Recoleta,2.0,-34.595918,-58.391792,
66359,RH-2020-3164034,2020,Marzo,Viernes,13/03/2020,19,Robo (con violencia),,,Retiro,1.0,-34.592906,-58.373148,
66360,RH-2020-3164075,2020,Marzo,Viernes,13/03/2020,7,Robo (con violencia),,,Parque Chacabuco,7.0,-34.630528,-58.439488,
66361,RH-2020-3164089,2020,Marzo,Viernes,13/03/2020,11,Hurto (sin violencia),,,Almagro,5.0,-34.603889,-58.415737,
66362,RH-2020-3164135,2020,Marzo,Jueves,12/03/2020,12,Hurto (sin violencia),,,Palermo,14.0,-34.58301,-58.431726,
66363,RH-2020-3164179,2020,Marzo,Viernes,13/03/2020,21,Robo (con violencia),,,Monserrat,1.0,-34.608897,-58.379181,
66364,RH-2020-3164213,2020,Marzo,Viernes,13/03/2020,22,Robo (con violencia),,,Villa Crespo,15.0,-34.600729,-58.443655,
66365,RH-2020-3164217,2020,Marzo,Viernes,13/03/2020,19,Hurto (sin violencia),,,Villa Pueyrredón,12.0,-34.572136,-58.50552,
66366,RH-2020-3164408,2020,Marzo,Jueves,12/03/2020,20,Robo (con violencia),,,Almagro,5.0,-34.598178,-58.427136,
66367,RH-2020-3164473,2020,Marzo,Sábado,14/03/2020,2,Robo (con violencia),,Arma de fuego,Flores,7.0,-34.653006,-58.434577,
66368,RH-2020-3164524,2020,Marzo,Sábado,14/03/2020,3,Robo (con violencia),Con uso de moto,Arma de fuego,Balvanera,3.0,-34.602304,-58.400947,
66369,RH-2020-3164700,2020,Marzo,Viernes,13/03/2020,23,Robo (con violencia),,,Balvanera,3.0,-34.601014,-58.403307,
66370,RH-2020-3164754,2020,Marzo,Sábado,14/03/2020,8,Hurto (sin violencia),,,Balvanera,3.0,-34.600666,-58.409904,
66371,RH-2020-3164819,2020,Marzo,Sábado,14/03/2020,10,Robo (con violencia),,,Almagro,5.0,-34.600833,-58.415052,
66372,RH-2020-3164903,2020,Marzo,Sábado,14/03/2020,23,Robo (con violencia),,,Villa Urquiza,12.0,-34.575217,-58.490798,
66373,RH-2020-3164909,2020,Marzo,Sábado,14/03/2020,12,Robo (con violencia),Con uso de moto,,Parque Chacabuco,7.0,-34.62896,-58.43115,
66374,RH-2020-3164942,2020,Marzo,Viernes,13/03/2020,18,Hurto (sin violencia),,,Caballito,6.0,-34.623564,-58.448441,
66375,RH-2020-3164950,2020,Marzo,Sábado,14/03/2020,13,Hurto (sin violencia),,,Floresta,10.0,-34.625061,-58.476611,
66376,RH-2020-3164972,2020,Marzo,Sábado,14/03/2020,11,Hurto (sin violencia),,,Parque Chacabuco,7.0,-34.639328,-58.43836,
66377,RH-2020-3164992,2020,Marzo,Sábado,14/03/2020,12,Robo (con violencia),,,Balvanera,3.0,-34.604024,-58.406594,
66378,RH-2020-3165133,2020,Marzo,Viernes,13/03/2020,22,Hurto (sin violencia),,,Palermo,14.0,-34.569402,-58.426774,
66379,RH-2020-3165167,2020,Marzo,Sábado,14/03/2020,16,Hurto (sin violencia),,,Palermo,14.0,-34.589849,-58.419982,
66380,RH-2020-3165178,2020,Marzo,Sábado,14/03/2020,14,Hurto (sin violencia),,,Balvanera,3.0,-34.60458,-58.40548,
66381,RH-2020-3165198,2020,Marzo,Sábado,14/03/2020,1,Hurto (sin violencia),,,Monserrat,1.0,-34.614925,-58.391286,
66382,RH-2020-3165200,2020,Febrero,Mi�rcoles,26/02/2020,16,Hurto (sin violencia),,,Monserrat,1.0,-34.608809,-58.370973,
66383,RH-2020-3165201,2020,Marzo,Sábado,14/03/2020,7,Robo (con violencia),,,Villa Lugano,8.0,-34.679628,-58.49315,
66384,RH-2020-3165210,2020,Marzo,Sábado,14/03/2020,16,Robo (con violencia),,,Constitución,1.0,-34.620907,-58.378528,
66385,RH-2020-3165233,2020,Marzo,Sábado,14/03/2020,10,Robo (con violencia),,,Almagro,5.0,-34.612928,-58.41334,
66386,RH-2020-3165239,2020,Marzo,Sábado,14/03/2020,17,Hurto (sin violencia),,,Palermo,14.0,-34.568545,-58.43712,
66387,RH-2020-3165266,2020,Marzo,Sábado,14/03/2020,9,Robo (con violencia),Con uso de moto,Arma de fuego,Villa Lugano,8.0,-34.684526,-58.460512,
66388,RH-2020-3165297,2020,Marzo,Sábado,14/03/2020,17,Hurto (sin violencia),,,Balvanera,3.0,-34.604104,-58.410434,
66389,RH-2020-3165336,2020,Marzo,Sábado,14/03/2020,6,Hurto (sin violencia),,,Almagro,5.0,-34.604959,-58.414432,
66390,RH-2020-3165337,2020,Marzo,Sábado,14/03/2020,18,Hurto (sin violencia),,,Retiro,1.0,-34.596127,-58.372946,
66391,RH-2020-3165342,2020,Marzo,Sábado,14/03/2020,22,Robo (con violencia),,,Paternal,15.0,-34.601498,-58.459098,
66392,RH-2020-3165359,2020,Marzo,Sábado,14/03/2020,23,Robo (con violencia),,Arma cortante,Palermo,14.0,-34.594885,-58.425469,
66393,RH-2020-3165367,2020,Marzo,Sábado,14/03/2020,12,Robo (con violencia),,,Palermo,14.0,-34.581445,-58.433295,
66394,RH-2020-3165418,2020,Marzo,Sábado,14/03/2020,15,Hurto (sin violencia),,,Boedo,5.0,-34.622278,-58.416467,
66395,RH-2020-3165448,2020,Marzo,Sábado,14/03/2020,17,Robo (con violencia),,,Balvanera,3.0,-34.609749,-58.398989,
